"sovereign_iso3","sovereign","rcp","scenario","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff"
"GEO","Georgia","RCP26","Productivity Only",16931.3445076354,16963.8100563879,452866.361855511,163858301.354174,0.95154550133305,0.614100918337119,14.205580383188,48.6227435545826,0.264342845857608
"GEO","Georgia","RCP26","Range Shift Only",16931.3445076354,16963.8100563879,409858.184577903,134532957.732853,0.947342963421658,0.453572956782199,3.35961287284463,22.0240726989569,0.103814884302689
"GEO","Georgia","RCP45","Full Adaptation",16931.3445076354,17152.3968497564,457236.817039349,235029547.317563,1.24070520397289,0.843520621441032,4.44046289343247,86.6982822087766,0.503011750765281
"GEO","Georgia","RCP45","Imperfect Full Adaptation",16931.3445076354,17152.3968497564,453328.916080203,173085661.657342,1.14996074892929,0.629340706362529,3.54783358208864,37.492481584593,0.288831835686778
"GEO","Georgia","RCP45","Imperfect Productivity Only",16931.3445076354,17152.3968497564,505820.370934101,187066686.402789,0.895301328460585,0.476185774003489,15.5377513634012,48.5984609530786,0.135676903327738
"GEO","Georgia","RCP45","No Adaptation",16931.3445076354,17152.3968497564,437796.620554907,125887364.64899,0.755335050797472,0.340508870675751,0,0,0
"GEO","Georgia","RCP45","Productivity Only",16931.3445076354,17152.3968497564,506614.993978103,188793046.072705,0.935188102010324,0.60485171653336,15.7192564291541,49.9698135703403,0.264342845857608
"GEO","Georgia","RCP45","Range Shift Only",16931.3445076354,17152.3968497564,413726.486047803,140840657.967424,0.952377399874711,0.452453836279254,-5.49801743023846,11.8783115049934,0.111944965603502
"GEO","Georgia","RCP60","Full Adaptation",16931.3445076354,17163.1315109042,453430.668855778,233386859.010999,1.24896881553093,0.847437543201343,5.18727465172928,79.3277722664812,0.511207662683914
"GEO","Georgia","RCP60","Imperfect Full Adaptation",16931.3445076354,17163.1315109042,445792.887185363,172436415.927362,1.15916101435479,0.63513380073072,3.41545484888443,32.4951989881011,0.298903920213291
"GEO","Georgia","RCP60","Imperfect Productivity Only",16931.3445076354,17163.1315109042,513934.163090866,215403678.517854,0.888923283575606,0.478555676245022,19.2229323666241,65.5100118759967,0.142325795727593
"GEO","Georgia","RCP60","No Adaptation",16931.3445076354,17163.1315109042,431069.889734351,130145406.961386,0.735541494969728,0.336229880517429,0,0,0
"GEO","Georgia","RCP60","Productivity Only",16931.3445076354,17163.1315109042,528746.661804515,231064238.707258,0.924212463355189,0.594088410519733,22.6591498029143,77.5431374046224,0.257858530002304
"GEO","Georgia","RCP60","Range Shift Only",16931.3445076354,17163.1315109042,414153.366929076,139044105.351164,0.955029807043631,0.453046311839637,-3.92431093150571,6.83750475529114,0.116816431322208
"GEO","Georgia","RCP85","Full Adaptation",16931.3445076354,17173.8541549576,459797.288563266,236162771.215742,1.32135859032464,0.841776110068793,3.87648811464058,76.4723342810148,0.545209176788124
"GEO","Georgia","RCP85","Imperfect Full Adaptation",16931.3445076354,17173.8541549576,461195.040387218,173520517.807602,1.21023743911138,0.630756064645667,4.19226542420613,29.6629890711445,0.334189131364998
"GEO","Georgia","RCP85","Imperfect Productivity Only",16931.3445076354,17173.8541549576,516889.981590215,198638186.769309,0.778399760567611,0.405121622066423,16.7747556689756,48.4321356667399,0.108554688785754
"GEO","Georgia","RCP85","No Adaptation",16931.3445076354,17173.8541549576,442638.461223123,133824246.263823,0.651740876739884,0.296566933280669,0,0,0
"GEO","Georgia","RCP85","Productivity Only",16931.3445076354,17173.8541549576,517185.610251061,199494285.212193,0.793890178115189,0.455054145683157,16.8415435075264,49.0718541533259,0.158487212402488
"GEO","Georgia","RCP85","Range Shift Only",16931.3445076354,17173.8541549576,415237.920374149,141949695.333203,0.991889205764471,0.455284552845528,-6.19027564239662,6.07173161533176,0.15871761956486
"GHA","Ghana","RCP26","Full Adaptation",103966.185966581,109393.786061339,3554506.18665888,2034387030.03835,1.23811098047285,0.847898357526085,4.90302849562447,99.777876877253,0.498140285046575
"GHA","Ghana","RCP26","Imperfect Full Adaptation",103966.185966581,109393.786061339,2927258.46643091,1264348653.60606,1.15343250917188,0.638820315328659,-13.6087371374916,24.1597031049061,0.289062242849149
"GHA","Ghana","RCP26","Imperfect Productivity Only",103966.185966581,109393.786061339,3548108.5064561,916410568.613664,0.90395704671429,0.47065600210658,4.71421576232903,-10.0079999320173,0.12089792962707
"GHA","Ghana","RCP26","No Adaptation",103966.185966581,109393.786061339,3388373.27923964,1018324482.08883,0.778544020522817,0.34975807247951,0,0,0
"GHA","Ghana","RCP26","Productivity Only",103966.185966581,109393.786061339,3768438.18615659,1256769152.58381,0.95154550133305,0.614100918337119,11.2167366342308,23.4153921160645,0.264342845857608
"GHA","Ghana","RCP26","Range Shift Only",103966.185966581,109393.786061339,3232649.29829108,1228376059.83111,0.947342963421658,0.453572956782199,-4.5958331067792,20.6271754668426,0.103814884302689
"GHA","Ghana","RCP45","Full Adaptation",103966.185966581,81690.1827348436,3278674.36328692,1910839167.71279,1.24070520397289,0.843520621441032,-0.136254720851712,77.7920117466454,0.503011750765281
"GHA","Ghana","RCP45","Imperfect Full Adaptation",103966.185966581,81690.1827348436,2690809.88690757,1187567307.7188,1.14996074892929,0.629340706362529,-18.0417682982822,10.495945598917,0.288831835686778
"GHA","Ghana","RCP45","Imperfect Productivity Only",103966.185966581,81690.1827348436,3582655.16890431,1139569806.65318,0.895301328460585,0.476185774003489,9.12256710111543,6.03006881689457,0.135676903327738
"GHA","Ghana","RCP45","No Adaptation",103966.185966581,81690.1827348436,3283147.80716672,1074760979.94534,0.755335050797472,0.340508870675751,0,0,0
"GHA","Ghana","RCP45","Productivity Only",103966.185966581,81690.1827348436,3779866.78746942,1423235864.20725,0.935188102010324,0.60485171653336,15.1293517525593,32.4234774767901,0.264342845857608
"GHA","Ghana","RCP45","Range Shift Only",103966.185966581,81690.1827348436,3012435.92756665,1187929168.10704,0.952377399874711,0.452453836279254,-8.24549778140195,10.5296145164714,0.111944965603502
"GHA","Ghana","RCP60","Full Adaptation",103966.185966581,95593.8337863356,3485303.07119752,2002037220.49048,1.24896881553093,0.847437543201343,1.1130055470698,68.5780849564751,0.511207662683914
"GHA","Ghana","RCP60","Imperfect Full Adaptation",103966.185966581,95593.8337863356,2833740.1708233,1257742072.92428,1.15916101435479,0.63513380073072,-17.7896499219041,5.90599807670796,0.298903920213291
"GHA","Ghana","RCP60","Imperfect Productivity Only",103966.185966581,95593.8337863356,3822011.28568935,1314682706.11056,0.888923283575606,0.478555676245022,10.8813323938821,10.7005857099988,0.142325795727593
"GHA","Ghana","RCP60","No Adaptation",103966.185966581,95593.8337863356,3446938.45498941,1187602303.70833,0.735541494969728,0.336229880517429,0,0,0
"GHA","Ghana","RCP60","Productivity Only",103966.185966581,95593.8337863356,4017174.07335161,1596121459.08448,0.924212463355189,0.594088410519733,16.5432491994972,34.3986496237451,0.257858530002304
"GHA","Ghana","RCP60","Range Shift Only",103966.185966581,95593.8337863356,3145517.72391983,1256109944.81023,0.955029807043631,0.453046311839637,-8.74459277430025,5.76856754891658,0.116816431322208
"GHA","Ghana","RCP85","Full Adaptation",103966.185966581,12645.3101673645,2948430.8091208,1727175929.63529,1.32135859032464,0.841776110068793,-5.22969577224127,51.8843923390511,0.545209176788124
"GHA","Ghana","RCP85","Imperfect Full Adaptation",103966.185966581,12645.3101673645,2408619.72123758,1105559149.11944,1.21023743911138,0.630756064645667,-22.5806408464668,-2.77934246435342,0.334189131364998
"GHA","Ghana","RCP85","Imperfect Productivity Only",103966.185966581,12645.3101673645,3309292.47199162,1053062605.49713,0.778399760567611,0.405121622066423,6.36934513745566,-7.39578337877667,0.108554688785754
"GHA","Ghana","RCP85","No Adaptation",103966.185966581,12645.3101673645,3111133.63320531,1137164854.81913,0.651740876739884,0.296566933280669,0,0,0
"GHA","Ghana","RCP85","Productivity Only",103966.185966581,12645.3101673645,3368130.65089425,1122229347.99086,0.793890178115189,0.455054145683157,8.26055862551174,-1.31339856002176,0.158487212402488
"GHA","Ghana","RCP85","Range Shift Only",103966.185966581,12645.3101673645,2713602.29209634,1059468279.25798,0.991889205764471,0.455284552845528,-12.7777006061742,-6.83248125651188,0.15871761956486
"GIN","Guinea","RCP26","Full Adaptation",124936.536393397,124890.878223958,3945046.6110866,2147572416.67814,1.23811098047285,0.847898357526085,5.322597382099,118.764540473482,0.498140285046575
"GIN","Guinea","RCP26","Imperfect Full Adaptation",124936.536393397,124890.878223958,3340287.97668526,1386609348.64413,1.15343250917188,0.638820315328659,-10.8229026445426,41.2483018577664,0.289062242849149
"GIN","Guinea","RCP26","Imperfect Productivity Only",124936.536393397,124890.878223958,3969044.71381063,951750945.127984,0.90395704671429,0.47065600210658,5.9632849988269,-3.04896983255949,0.12089792962707
"GIN","Guinea","RCP26","No Adaptation",124936.536393397,124890.878223958,3745679.18864971,981682137.34733,0.778544020522817,0.34975807247951,0,0,0
"GIN","Guinea","RCP26","Productivity Only",124936.536393397,124890.878223958,4173953.16151176,1255529399.51975,0.95154550133305,0.614100918337119,11.4338135032982,27.895716113609,0.264342845857608
"GIN","Guinea","RCP26","Range Shift Only",124936.536393397,124890.878223958,3593690.24321496,1227238176.63285,0.947342963421658,0.453572956782199,-4.05771390927734,25.013803342603,0.103814884302689
"GIN","Guinea","RCP45","Full Adaptation",124936.536393397,124817.911134797,3978013.22974231,2171667491.40165,1.24070520397289,0.843520621441032,0.314389443073327,95.8528914279432,0.503011750765281
"GIN","Guinea","RCP45","Imperfect Full Adaptation",124936.536393397,124817.911134797,3386561.29809322,1407737115.59309,1.14996074892929,0.629340706362529,-14.6003772964402,26.9574580597462,0.288831835686778
"GIN","Guinea","RCP45","Imperfect Productivity Only",124936.536393397,124817.911134797,4408469.37967466,1258115103.9693,0.895301328460585,0.476185774003489,11.1692919707044,13.463723998796,0.135676903327738
"GIN","Guinea","RCP45","No Adaptation",124936.536393397,124817.911134797,3965545.97184661,1108825851.67278,0.755335050797472,0.340508870675751,0,0,0
"GIN","Guinea","RCP45","Productivity Only",124936.536393397,124817.911134797,4586648.4369411,1522762714.58288,0.935188102010324,0.60485171653336,15.6624704266199,37.3310977811021,0.264342845857608
"GIN","Guinea","RCP45","Range Shift Only",124936.536393397,124817.911134797,3659526.7156496,1274548941.58472,0.952377399874711,0.452453836279254,-7.71695142029839,14.9458176558501,0.111944965603502
"GIN","Guinea","RCP60","Full Adaptation",124936.536393397,124637.101553326,4019518.38346104,2192778118.65248,1.24896881553093,0.847437543201343,1.12988275461614,82.4551093307809,0.511207662683914
"GIN","Guinea","RCP60","Imperfect Full Adaptation",124936.536393397,124637.101553326,3355068.75151039,1421899260.97945,1.15916101435479,0.63513380073072,-15.587471655804,18.3123741123386,0.298903920213291
"GIN","Guinea","RCP60","Imperfect Productivity Only",124936.536393397,124637.101553326,4498406.74527208,1426560531.59934,0.888923283575606,0.478555676245022,13.1785709959174,18.700225775641,0.142325795727593
"GIN","Guinea","RCP60","No Adaptation",124936.536393397,124637.101553326,3974609.95106075,1201817875.47374,0.735541494969728,0.336229880517429,0,0,0
"GIN","Guinea","RCP60","Productivity Only",124936.536393397,124637.101553326,4674419.38228608,1688842828.84872,0.924212463355189,0.594088410519733,17.6069964057372,40.5240230915188,0.257858530002304
"GIN","Guinea","RCP60","Range Shift Only",124936.536393397,124637.101553326,3647578.06706289,1318372529.19251,0.955029807043631,0.453046311839637,-8.22802458667877,9.69819604928327,0.116816431322208
"GIN","Guinea","RCP85","Full Adaptation",124936.536393397,96834.2322149013,3698762.85429415,2028719714.80104,1.32135859032464,0.841776110068793,-5.56972213952142,68.6381410090067,0.545209176788124
"GIN","Guinea","RCP85","Imperfect Full Adaptation",124936.536393397,96834.2322149013,3206115.78707718,1347020585.11877,1.21023743911138,0.630756064645667,-18.1471166027645,11.9716270897336,0.334189131364998
"GIN","Guinea","RCP85","Imperfect Productivity Only",124936.536393397,96834.2322149013,4204233.02226283,1148859944.80203,0.778399760567611,0.405121622066423,7.33504907500785,-4.5005557161821,0.108554688785754
"GIN","Guinea","RCP85","No Adaptation",124936.536393397,96834.2322149013,3916924.67511226,1203001706.88711,0.651740876739884,0.296566933280669,0,0,0
"GIN","Guinea","RCP85","Productivity Only",124936.536393397,96834.2322149013,4233151.10247333,1182922210.21898,0.793890178115189,0.455054145683157,8.07333440365461,-1.66911622428918,0.158487212402488
"GIN","Guinea","RCP85","Range Shift Only",124936.536393397,96834.2322149013,3445569.99316179,1180663033.68213,0.991889205764471,0.455284552845528,-12.033794904084,-1.85691118118039,0.15871761956486
"GMB","Gambia","RCP26","Full Adaptation",15799.5614506282,11470.2512598859,348092.493753943,198314333.687451,1.23811098047285,0.847898357526085,20.2662395350038,161.635223958005,0.498140285046575
"GMB","Gambia","RCP26","Imperfect Full Adaptation",15799.5614506282,11470.2512598859,288874.397484502,118111851.429114,1.15343250917188,0.638820315328659,-0.193660860842736,55.8244435798253,0.289062242849149
"GMB","Gambia","RCP26","Imperfect Productivity Only",15799.5614506282,11470.2512598859,309587.956217607,66452199.5329772,0.90395704671429,0.47065600210658,6.96289051822535,-12.3299068502343,0.12089792962707
"GMB","Gambia","RCP26","No Adaptation",15799.5614506282,11470.2512598859,289434.919641459,75798025.467428,0.778544020522817,0.34975807247951,0,0,0
"GMB","Gambia","RCP26","Productivity Only",15799.5614506282,11470.2512598859,339080.611279915,116117474.989724,0.95154550133305,0.614100918337119,17.1526268150211,53.1932715577421,0.264342845857608
"GMB","Gambia","RCP26","Range Shift Only",15799.5614506282,11470.2512598859,289901.385884594,88799900.0908738,0.947342963421658,0.453572956782199,0.161164466165048,17.1533157272453,0.103814884302689
"GMB","Gambia","RCP45","Full Adaptation",15799.5614506282,13199.0385935311,351400.372536746,200980059.670973,1.24070520397289,0.843520621441032,15.7567161187169,140.518347050079,0.503011750765281
"GMB","Gambia","RCP45","Imperfect Full Adaptation",15799.5614506282,13199.0385935311,293246.6837587,119988605.849089,1.14996074892929,0.629340706362529,-3.40000814580435,43.5936539720035,0.288831835686778
"GMB","Gambia","RCP45","Imperfect Productivity Only",15799.5614506282,13199.0385935311,347524.836471331,100997623.794564,0.895301328460585,0.476185774003489,14.480054614651,20.8666251309833,0.135676903327738
"GMB","Gambia","RCP45","No Adaptation",15799.5614506282,13199.0385935311,303568.021207823,83561217.7349309,0.755335050797472,0.340508870675751,0,0,0
"GMB","Gambia","RCP45","Productivity Only",15799.5614506282,13199.0385935311,376084.426226925,141550160.29375,0.935188102010324,0.60485171653336,23.8880250727916,69.3969572616439,0.264342845857608
"GMB","Gambia","RCP45","Range Shift Only",15799.5614506282,13199.0385935311,294725.659998073,91576846.9706082,0.952377399874711,0.452453836279254,-2.91281050440288,9.59252324577671,0.111944965603502
"GMB","Gambia","RCP60","Full Adaptation",15799.5614506282,11445.2120582015,350867.88492079,200140030.079381,1.24896881553093,0.847437543201343,17.4091861072137,116.081739043699,0.511207662683914
"GMB","Gambia","RCP60","Imperfect Full Adaptation",15799.5614506282,11445.2120582015,289052.093699313,120949701.520933,1.15916101435479,0.63513380073072,-3.2759265742319,30.5836809912221,0.298903920213291
"GMB","Gambia","RCP60","Imperfect Productivity Only",15799.5614506282,11445.2120582015,353545.883332595,118402041.752147,0.888923283575606,0.478555676245022,18.3053114792962,27.8330930498066,0.142325795727593
"GMB","Gambia","RCP60","No Adaptation",15799.5614506282,11445.2120582015,298841.936098927,92622371.0365947,0.735541494969728,0.336229880517429,0,0,0
"GMB","Gambia","RCP60","Productivity Only",15799.5614506282,11445.2120582015,379734.695055819,156840354.329021,0.924212463355189,0.594088410519733,27.0687441036099,69.3331239242993,0.257858530002304
"GMB","Gambia","RCP60","Range Shift Only",15799.5614506282,11445.2120582015,285999.947156141,92442348.9342412,0.955029807043631,0.453046311839637,-4.29725128622338,-0.194361362529132,0.116816431322208
"GMB","Gambia","RCP85","Full Adaptation",15799.5614506282,3639.90481969921,357327.133423267,208374025.698988,1.32135859032464,0.841776110068793,-1.83335549168363,94.4050419755331,0.545209176788124
"GMB","Gambia","RCP85","Imperfect Full Adaptation",15799.5614506282,3639.90481969921,276415.100857561,116683349.741318,1.21023743911138,0.630756064645667,-24.0619018134497,8.86112809988683,0.334189131364998
"GMB","Gambia","RCP85","Imperfect Productivity Only",15799.5614506282,3639.90481969921,385974.889548557,94358277.6163932,0.778399760567611,0.405121622066423,6.03689512312485,-11.9673152197347,0.108554688785754
"GMB","Gambia","RCP85","No Adaptation",15799.5614506282,3639.90481969921,364000.557636454,107185504.851882,0.651740876739884,0.296566933280669,0,0,0
"GMB","Gambia","RCP85","Productivity Only",15799.5614506282,3639.90481969921,391878.966317061,101314329.071705,0.793890178115189,0.455054145683157,7.65889175050391,-5.47758373512344,0.158487212402488
"GMB","Gambia","RCP85","Range Shift Only",15799.5614506282,3639.90481969921,322766.702258093,114154228.207129,0.991889205764471,0.455284552845528,-11.3279648927195,6.50155388536649,0.15871761956486
"GNB","Guinea Bissau","RCP26","Full Adaptation",98530.8178874352,98047.8256503818,3065271.15905016,1694195842.57111,1.23811098047285,0.847898357526085,8.27460323159969,126.758039621227,0.498140285046575
"GNB","Guinea Bissau","RCP26","Imperfect Full Adaptation",98530.8178874352,98047.8256503818,2602170.80210315,1076066713.43638,1.15343250917188,0.638820315328659,-8.08349522138914,44.0251311620422,0.289062242849149
"GNB","Guinea Bissau","RCP26","Imperfect Productivity Only",98530.8178874352,98047.8256503818,3019511.41050698,715614483.032054,0.90395704671429,0.47065600210658,6.6582311847541,-4.21925658214136,0.12089792962707
"GNB","Guinea Bissau","RCP26","No Adaptation",98530.8178874352,98047.8256503818,2831015.83156443,747138158.982618,0.778544020522817,0.34975807247951,0,0,0
"GNB","Guinea Bissau","RCP26","Productivity Only",98530.8178874352,98047.8256503818,3213220.31507774,1008097263.56897,0.95154550133305,0.614100918337119,13.5006127218337,34.9278244524007,0.264342845857608
"GNB","Guinea Bissau","RCP26","Range Shift Only",98530.8178874352,98047.8256503818,2749734.31347658,942788848.002172,0.947342963421658,0.453572956782199,-2.87110786105835,26.1866813610447,0.103814884302689
"GNB","Guinea Bissau","RCP45","Full Adaptation",98530.8178874352,87137.7015050219,3008938.298666,1675713782.66846,1.24070520397289,0.843520621441032,1.62782651126102,90.4654116584613,0.503011750765281
"GNB","Guinea Bissau","RCP45","Imperfect Full Adaptation",98530.8178874352,87137.7015050219,2574706.89690991,1076458857.80262,1.14996074892929,0.629340706362529,-13.0384740848579,22.3527440099468,0.288831835686778
"GNB","Guinea Bissau","RCP45","Imperfect Productivity Only",98530.8178874352,87137.7015050219,3317925.8476721,985101190.619306,0.895301328460585,0.476185774003489,12.0639770426474,11.9688253072446,0.135676903327738
"GNB","Guinea Bissau","RCP45","No Adaptation",98530.8178874352,87137.7015050219,2960742.54656287,879799522.694079,0.755335050797472,0.340508870675751,0,0,0
"GNB","Guinea Bissau","RCP45","Productivity Only",98530.8178874352,87137.7015050219,3482231.22001323,1228166072.88498,0.935188102010324,0.60485171653336,17.6134420757307,39.5961285730354,0.264342845857608
"GNB","Guinea Bissau","RCP45","Range Shift Only",98530.8178874352,87137.7015050219,2725059.03988655,966041681.888338,0.952377399874711,0.452453836279254,-7.96028371159535,9.80247851580685,0.111944965603502
"GNB","Guinea Bissau","RCP60","Full Adaptation",98530.8178874352,94170.9887912723,3094238.54218013,1712152711.32468,1.24896881553093,0.847437543201343,2.71677829392641,82.1945312414282,0.511207662683914
"GNB","Guinea Bissau","RCP60","Imperfect Full Adaptation",98530.8178874352,94170.9887912723,2607567.04613907,1100717105.8424,1.15916101435479,0.63513380073072,-13.4388372086849,17.1301110011488,0.298903920213291
"GNB","Guinea Bissau","RCP60","Imperfect Productivity Only",98530.8178874352,94170.9887912723,3442955.09009322,1112291847.53891,0.888923283575606,0.478555676245022,14.2928219153646,18.361808748486,0.142325795727593
"GNB","Guinea Bissau","RCP60","No Adaptation",98530.8178874352,94170.9887912723,3012398.35747758,939738805.362871,0.735541494969728,0.336229880517429,0,0,0
"GNB","Guinea Bissau","RCP60","Productivity Only",98530.8178874352,94170.9887912723,3605177.58397873,1353541150.57594,0.924212463355189,0.594088410519733,19.6779826622104,44.0337615996694,0.257858530002304
"GNB","Guinea Bissau","RCP60","Range Shift Only",98530.8178874352,94170.9887912723,2766711.97267072,1001074564.80025,0.955029807043631,0.453046311839637,-8.15583982101847,6.52689439739505,0.116816431322208
"GNB","Guinea Bissau","RCP85","Full Adaptation",98530.8178874352,46727.1546851698,2834037.48540522,1570588702.51671,1.32135859032464,0.841776110068793,-3.36733380080817,65.496243875831,0.545209176788124
"GNB","Guinea Bissau","RCP85","Imperfect Full Adaptation",98530.8178874352,46727.1546851698,2475465.44654028,1045305405.0163,1.21023743911138,0.630756064645667,-15.5936266139553,10.14603502247,0.334189131364998
"GNB","Guinea Bissau","RCP85","Imperfect Productivity Only",98530.8178874352,46727.1546851698,3196057.4218442,900988202.563918,0.778399760567611,0.405121622066423,8.97652257212834,-5.06097295757284,0.108554688785754
"GNB","Guinea Bissau","RCP85","No Adaptation",98530.8178874352,46727.1546851698,2932794.46472411,949017733.414601,0.651740876739884,0.296566933280669,0,0,0
"GNB","Guinea Bissau","RCP85","Productivity Only",98530.8178874352,46727.1546851698,3223996.39377574,933968796.62606,0.793890178115189,0.455054145683157,9.92916252926122,-1.58573820685041,0.158487212402488
"GNB","Guinea Bissau","RCP85","Range Shift Only",98530.8178874352,46727.1546851698,2578641.53359537,891596032.132453,0.991889205764471,0.455284552845528,-12.0756137325177,-6.05064576354574,0.15871761956486
"GNQ","Equatorial Guinea","RCP26","Full Adaptation",106423.69422746,19255.8462426539,1746100.97425425,1129490870.65169,1.23811098047285,0.847898357526085,-10.5453603072026,37.8481168901559,0.498140285046575
"GNQ","Equatorial Guinea","RCP26","Imperfect Full Adaptation",106423.69422746,19255.8462426539,1313870.01234007,705300191.175597,1.15343250917188,0.638820315328659,-32.6890195412386,-13.922010596042,0.289062242849149
"GNQ","Equatorial Guinea","RCP26","Imperfect Productivity Only",106423.69422746,19255.8462426539,2090642.32951224,740055748.899211,0.90395704671429,0.47065600210658,7.10586562320762,-9.68028690605504,0.12089792962707
"GNQ","Equatorial Guinea","RCP26","No Adaptation",106423.69422746,19255.8462426539,1951940.08969312,819373449.658161,0.778544020522817,0.34975807247951,0,0,0
"GNQ","Equatorial Guinea","RCP26","Productivity Only",106423.69422746,19255.8462426539,2283383.45470673,1061151138.03587,0.95154550133305,0.614100918337119,16.9802017369146,29.5076303093027,0.264342845857608
"GNQ","Equatorial Guinea","RCP26","Range Shift Only",106423.69422746,19255.8462426539,1774510.94925852,759410498.75986,0.947342963421658,0.453572956782199,-9.08988658880904,-7.31814667943138,0.103814884302689
"GNQ","Equatorial Guinea","RCP45","Full Adaptation",106423.69422746,17596.8519995161,1774702.92807137,1199370449.12767,1.24070520397289,0.843520621441032,-4.66239432561067,33.7253844235287,0.503011750765281
"GNQ","Equatorial Guinea","RCP45","Imperfect Full Adaptation",106423.69422746,17596.8519995161,1231018.03427892,700157664.328689,1.14996074892929,0.629340706362529,-33.8693197189418,-21.9350010769964,0.288831835686778
"GNQ","Equatorial Guinea","RCP45","Imperfect Productivity Only",106423.69422746,17596.8519995161,2009595.00752711,931742235.439122,0.895301328460585,0.476185774003489,7.95608288145898,3.88582502458451,0.135676903327738
"GNQ","Equatorial Guinea","RCP45","No Adaptation",106423.69422746,17596.8519995161,1861493.07559977,896890634.712316,0.755335050797472,0.340508870675751,0,0,0
"GNQ","Equatorial Guinea","RCP45","Productivity Only",106423.69422746,17596.8519995161,2228605.12051695,1241485062.16869,0.935188102010324,0.60485171653336,19.7213757993107,38.4210085510489,0.264342845857608
"GNQ","Equatorial Guinea","RCP45","Range Shift Only",106423.69422746,17596.8519995161,1670698.14546251,794983276.642443,0.952377399874711,0.452453836279254,-10.2495643222197,-11.3622948134095,0.111944965603502
"GNQ","Equatorial Guinea","RCP60","Full Adaptation",106423.69422746,13839.2838334771,2143549.28988121,1343745579.50478,1.24896881553093,0.847437543201343,-1.00832991948572,39.0984061814101,0.511207662683914
"GNQ","Equatorial Guinea","RCP60","Imperfect Full Adaptation",106423.69422746,13839.2838334771,1606335.61486951,827545095.153847,1.15916101435479,0.63513380073072,-25.8174999864105,-14.336310731109,0.298903920213291
"GNQ","Equatorial Guinea","RCP60","Imperfect Productivity Only",106423.69422746,13839.2838334771,2306305.67876188,1032304562.26814,0.888923283575606,0.478555676245022,6.50795479000385,6.85945427125832,0.142325795727593
"GNQ","Equatorial Guinea","RCP60","No Adaptation",106423.69422746,13839.2838334771,2165383.49957907,966039522.949162,0.735541494969728,0.336229880517429,0,0,0
"GNQ","Equatorial Guinea","RCP60","Productivity Only",106423.69422746,13839.2838334771,2523457.67262332,1340641753.78968,0.924212463355189,0.594088410519733,16.5362935994413,38.7771123169905,0.257858530002304
"GNQ","Equatorial Guinea","RCP60","Range Shift Only",106423.69422746,13839.2838334771,1958194.84382566,846743188.093598,0.955029807043631,0.453046311839637,-9.56821993857842,-12.3490118180022,0.116816431322208
"GNQ","Equatorial Guinea","RCP85","Full Adaptation",106423.69422746,14647.8454767083,1740810.14431949,1177402064.77765,1.32135859032464,0.841776110068793,-11.0826497696267,21.5131658893703,0.545209176788124
"GNQ","Equatorial Guinea","RCP85","Imperfect Full Adaptation",106423.69422746,14647.8454767083,1154677.41083065,707235705.483242,1.21023743911138,0.630756064645667,-41.0212215979099,-27.0101079536496,0.334189131364998
