"rcp","scenario","scenario_short","sovereign_iso3","sovereign","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff"
"RCP 2.6","Full Adaptation","Full","DOM","Dominican Republic",407273.042113774,513362.642154526,29183.926699921,28514.1370116445,30744510.6618927,41317620.0104855,28700.1849384618,29594.9140117845,1.03064378972118,1.26281952297233,0.634459459459459,0.986486486486487,18.5966753927345,15.1574583514882,34.5123381079895,0.57972972972973
"RCP 2.6","No Adaptation","BAU","DOM","Dominican Republic",432864.277564712,358953.881166755,24760.9989138633,18768.9631254199,30716602.3516109,14245705.7846172,28700.1849384618,29594.9140117845,0.928097948668869,0.640406328910169,0.406756756756757,0.243243243243243,-17.0747276291255,-24.1994913423646,-53.6221303985787,-0.163513513513514
"RCP 2.6","Productivity Only","Productivity","DOM","Dominican Republic",383770.85163498,315495.590780907,34634.9445896274,26025.445608685,36322250.8226345,21541955.5131136,28700.1849384618,29594.9140117845,0.982256898040698,0.811204821570667,0.562837837837838,0.52027027027027,-27.1144312125082,5.10660615599717,-29.868690337153,0.113513513513514
"RCP 2.6","Range Shift Only","Range","DOM","Dominican Republic",445302.601497543,492079.308249493,21078.7058015074,18655.4511859926,26955011.436522,21375173.5143519,28700.1849384618,29594.9140117845,0.947807249211454,0.870628933216318,0.428378378378378,0.425675675675676,13.6798146102339,-24.6579217143467,-30.4116605421665,0.0189189189189189
"RCP 4.5","Full Adaptation","Full","DOM","Dominican Republic",410799.981973867,518472.587032546,29257.0698951618,28353.1371990769,30791291.7019463,41229526.51349,29246.2244584702,29373.3385219821,1.02109465767638,1.28519408849777,0.623648648648649,0.986486486486487,16.5683607429399,27.6760614586417,45.1443042274763,0.583108108108108
"RCP 4.5","No Adaptation","BAU","DOM","Dominican Republic",444779.855981588,454780.722843862,22207.089469361,18815.0625714551,28405886.6332594,19480228.7796639,29246.2244584702,29373.3385219821,0.925162231568114,0.691662855708847,0.403378378378378,0.263513513513513,2.24849815650987,-15.2745225914716,-31.4218597322173,-0.139864864864865
"RCP 4.5","Productivity Only","Productivity","DOM","Dominican Republic",403071.284105776,393190.515644574,31201.3572881827,27862.757158379,32924335.9210911,29701933.5324451,29246.2244584702,29373.3385219821,0.993764621433438,0.876585228845085,0.580405405405405,0.567567567567568,-11.5988482039415,25.4678475395038,4.56259970307786,0.164189189189189
"RCP 4.5","Range Shift Only","Range","DOM","Dominican Republic",447754.805223485,496993.534616066,21257.5975056171,18823.6118642932,27107985.8096204,21569127.1673715,29246.2244584702,29373.3385219821,0.940336820473481,0.889135554729539,0.424324324324324,0.432432432432432,11.7392183868684,-15.2360245575446,-24.0681079740808,0.0290540540540541
"RCP 6.0","Full Adaptation","Full","DOM","Dominican Republic",394501.010614927,538227.20000891,28994.2594504581,27851.9672047291,30575361.4407618,40503478.9652453,27977.586878326,29002.3129594671,1.02485214358185,1.42679076140403,0.628378378378378,0.986430951499445,26.2853687378507,22.6254339231225,41.1348196110624,0.578322843391337
"RCP 6.0","No Adaptation","BAU","DOM","Dominican Republic",426199.175239523,342839.876082357,22713.0427299367,19373.1359554018,28698431.1007477,9472837.70457203,27977.586878326,29002.3129594671,0.926043468184788,0.61168090542368,0.408108108108108,0.184542761940022,-19.558765947944,-14.7047967735858,-66.991792438698,-0.223565346168086
"RCP 6.0","Productivity Only","Productivity","DOM","Dominican Republic",371915.612175199,304465.02552898,33347.0543562494,26573.2498290072,33057320.1165384,17757049.723404,27977.586878326,29002.3129594671,0.982530240140992,0.794848604297065,0.55945945945946,0.423370973713439,-28.5627370447463,16.9955524892428,-38.1253642017336,0.0152628656053314
"RCP 6.0","Range Shift Only","Range","DOM","Dominican Republic",434728.751654988,505264.140373647,20381.8015234043,19163.6757188164,26399086.6257599,21158974.9986195,27977.586878326,29002.3129594671,0.943440965917163,0.946001665633786,0.425675675675676,0.451814142910033,18.551177413633,-15.6269992238515,-26.2713180231366,0.0437060348019252
"RCP 8.5","Full Adaptation","Full","DOM","Dominican Republic",409682.832815875,272278.530885765,29250.1072848123,17115.1656026716,30785306.3276769,17564941.6020582,29246.302413489,18460.9001573468,1.01895924778971,2.51334859418891,0.622972972972973,0.986686057321768,-37.7550128401898,-31.8674398979491,-44.3063202984462,0.588713084348795
"RCP 8.5","No Adaptation","BAU","DOM","Dominican Republic",437430.455542881,98857.4387863213,25120.3911566452,16478.1288345323,31538482.815615,2838498.55485668,29246.302413489,18460.9001573468,0.915360685982333,0.724868848439688,0.397972972972973,0.170364898113628,-77.4004215907572,-34.4033748050405,-90.9998887027904,-0.227608074859345
"RCP 8.5","Productivity Only","Productivity","DOM","Dominican Republic",344204.845789379,89964.1956990663,36790.8630593677,14276.629105798,29176412.9034114,1205354.53356672,29246.302413489,18460.9001573468,0.962314536595929,0.85249129125728,0.535135135135135,0.276869021758248,-79.4334860412463,-43.16717038054,-96.1781467402423,-0.121103951214725
"RCP 8.5","Range Shift Only","Range","DOM","Dominican Republic",446797.526218311,299341.886498955,21213.0577101554,11995.969300225,27057725.9979385,10946296.7623019,29246.302413489,18460.9001573468,0.938528605540596,1.33351324176627,0.422297297297297,0.529010379611522,-31.5681195248621,-52.2460887435199,-65.2922531933519,0.131037406638549
"RCP 2.6","Full Adaptation","Full","DZA","Algeria",963126.177645288,1491037.22993193,73176.3204216197,121724.051501893,47756821.0788104,66460525.0967856,124405.791134541,124522.507432038,1.06161213504275,1.2365056614625,0.677837837837838,0.985365853658537,66.0233566693899,43.092673160438,50.0311304886208,0.514014502307185
"RCP 2.6","No Adaptation","BAU","DZA","Algeria",898088.835115591,910209.398252662,85066.5857401473,90340.9316071349,44297823.3119602,29234296.9505434,124405.791134541,124522.507432038,0.989167233039168,0.710345673363405,0.471351351351351,0.278048780487805,1.34959512502024,6.20025574213019,-34.0051163582786,-0.193302570863546
"RCP 2.6","Productivity Only","Productivity","DZA","Algeria",895368.758222321,839208.323244793,94667.4210097493,101606.230262324,54329273.6878802,41170247.276359,124405.791134541,124522.507432038,1.01323185712916,0.868984093287988,0.599182597231378,0.590243902439024,-6.55620129864099,19.4431742831438,-7.06033796192575,0.118892551087673
"RCP 2.6","Range Shift Only","Range","DZA","Algeria",922467.896000688,1115540.9395988,78643.3499159044,99453.6521540552,38979052.012882,38967021.7659509,124405.791134541,124522.507432038,1.01116225162118,0.916712871259079,0.490613052076467,0.44390243902439,24.212761141299,16.9127117172141,-12.0340033605443,-0.0274489123269611
"RCP 4.5","Full Adaptation","Full","DZA","Algeria",951170.933718076,1460550.23543081,73083.5658621303,117425.074728841,47709960.4389307,62585529.0821673,124475.685489625,120868.562503295,1.05226476883759,1.28605845061181,0.668265039232781,0.983870967741935,62.7091937185613,40.4760266127974,44.3864540907804,0.510290613193839
"RCP 4.5","No Adaptation","BAU","DZA","Algeria",897644.565774894,717024.480983448,83590.8286703662,84166.0239380385,43345845.3400468,17996258.4948685,124475.685489625,120868.562503295,0.990208757724553,0.641984579918777,0.473580354548096,0.220430107526882,-20.1215594321038,0.688108105663767,-58.4821605076833,-0.253150247021215
"RCP 4.5","Productivity Only","Productivity","DZA","Algeria",884183.252325106,644800.147802989,89780.2853996006,92956.7793118978,55352777.7471151,26046931.6617226,124475.685489625,120868.562503295,0.994923535809244,0.749016547998532,0.574443475733798,0.440860215053763,-28.1675428796961,11.2045194317496,-39.9090467439607,-0.0327201394943331
"RCP 4.5","Range Shift Only","Range","DZA","Algeria",913128.128742735,1067553.21898705,77900.7773733621,96913.8546162635,38840119.7983241,37451023.7095149,124475.685489625,120868.562503295,1.00862698140982,0.968179682257649,0.494594594594595,0.472043010752688,18.9282773706181,15.9383824252247,-13.5995078289214,-0.00153734379540832
"RCP 6.0","Full Adaptation","Full","DZA","Algeria",825661.348181903,1202804.36081129,64071.8332968652,96920.1345178548,41700098.4912219,49596303.4694714,108039.556809899,99994.874790167,1.05352885674965,1.33494735889856,0.669502182290168,0.985255063468709,55.2602786133347,32.6168356248915,30.9206427113607,0.515450818196328
"RCP 6.0","No Adaptation","BAU","DZA","Algeria",774701.920899419,581381.024092102,73082.828481894,70638.3979079322,37882722.2677297,15350456.2981035,108039.556809899,99994.874790167,0.980508570433611,0.608404749340249,0.469804245272381,0.196599153750547,-24.9542296968716,-3.34473996797668,-59.4790042024521,-0.273205091521834
"RCP 6.0","Productivity Only","Productivity","DZA","Algeria",777626.269080507,511354.431277334,75162.3940428237,77715.2386654512,46701496.4279338,20546692.3561075,108039.556809899,99994.874790167,1.00014685863284,0.741245260707837,0.583268269637039,0.412858222876149,-33.9933957200393,6.33857539422527,-45.7623657273168,-0.0569460223962319
"RCP 6.0","Range Shift Only","Range","DZA","Algeria",792351.134284419,873586.945054741,67462.2160632097,80474.370642131,33400519.000625,30782688.3181029,108039.556809899,99994.874790167,1.00134623135708,0.941631164045204,0.485791471406781,0.460957766769539,12.7642673249755,10.1139245890958,-18.7421429205866,-0.00884647850284193
"RCP 8.5","Full Adaptation","Full","DZA","Algeria",947481.343972976,1166336.57801238,73017.2106295516,93586.482418167,47667555.4009446,43159978.8521002,124462.760867266,96453.985750633,1.05081521202671,1.47785197830741,0.669758791049114,0.983473232601237,31.3472891838763,8.59299879321743,-5.42643496198851,0.514513627835181
"RCP 8.5","No Adaptation","BAU","DZA","Algeria",887979.177384921,378227.853189046,86180.954074557,74137.3306160671,45636408.9000484,13005943.7025761,124462.760867266,96453.985750633,0.983225529106928,0.514019765023749,0.468959604766056,0.106989770063293,-57.4057745021772,-13.9748086892502,-71.5009484399587,-0.361969834702764
"RCP 8.5","Productivity Only","Productivity","DZA","Algeria",845330.759615292,379356.172019908,92638.1851414361,72534.140582936,52841269.3099387,11820561.8756971,124462.760867266,96453.985750633,0.979060146374529,0.609955184729014,0.549383900029061,0.214159495829797,-57.278708591219,-15.8350689408879,-74.0983960819833,-0.254800108936259
"RCP 8.5","Range Shift Only","Range","DZA","Algeria",910277.172657796,769088.125404988,77664.3758843108,79596.1706617159,38807363.2966763,29920721.3017691,124462.760867266,96453.985750633,1.00683425797022,1.04733404407382,0.491081081081081,0.525316489698812,-13.3889459356541,-7.64064808002068,-34.4367314980882,0.0563568849327558
"RCP 2.6","Full Adaptation","Full","ECU","Ecuador",5323594.19612939,7022844.52713404,361429.964813811,338546.580732299,381360858.428294,289171011.458622,344584.263935762,350744.5175222,1.02531366025313,1.21459865658919,0.616455696202532,0.983036422646953,21.6644534902008,3.22208592104838,14.8156785096656,0.536622920537248
"RCP 2.6","No Adaptation","BAU","ECU","Ecuador",5772305.98228897,2278684.04431922,327978.821306947,177169.037270271,251856728.290187,-32169224.2539964,344584.263935762,350744.5175222,0.947205532017829,0.757215518501014,0.446413502109705,0.343512441399207,-60.5238521431322,-45.9815616861239,-112.772827024471,-0.102901060710498
"RCP 2.6","Productivity Only","Productivity","ECU","Ecuador",4469368.09958116,3836090.3842494,548313.550542041,278861.38000524,503982969.12174,87948704.1962615,344584.263935762,350744.5175222,1.00614473610462,1.02204220906941,0.588185654008439,0.776083663901911,-33.5431906066729,-14.9757966401554,-65.0798671159867,0.329670161792207
"RCP 2.6","Range Shift Only","Range","ECU","Ecuador",5950305.32209622,5656673.86958837,264317.68348074,213606.447343942,189985192.758207,139396399.24466,344584.263935762,350744.5175222,0.951762937540749,0.82701130029175,0.458649789029536,0.407125856473134,-2.00322216208559,-34.8718778570056,-44.6525013681395,-0.0392876456365708
"RCP 4.5","Full Adaptation","Full","ECU","Ecuador",5316808.07643328,6865011.35106804,362269.905417295,334546.39951983,382505217.732014,287284239.196344,345915.852643732,347309.10567115,1.02152414867428,1.22106032846798,0.611989859234833,0.983065028811581,17.5397531174306,9.42761476041562,25.9004921563494,0.539913591021275
"RCP 4.5","No Adaptation","BAU","ECU","Ecuador",5840586.83891348,2323923.93097048,305723.925585234,192879.878696389,228183571.228284,-5498260.71495096,345915.852643732,347309.10567115,0.943520447286486,0.778103167824898,0.443151437790306,0.353095567413927,-60.2107802680526,-36.9104402518817,-102.409577817261,-0.0900558703763794
"RCP 4.5","Productivity Only","Productivity","ECU","Ecuador",4437182.0390658,3591327.9200761,553299.7361702,269565.045938385,505204588.706887,75518185.0325823,345915.852643732,347309.10567115,1.00221220645948,1.01841560566689,0.582090557742084,0.768002361530186,-38.5108377098595,-11.8272979707531,-66.9046353223077,0.32485092373988
"RCP 4.5","Range Shift Only","Range","ECU","Ecuador",5959078.02462085,5621192.65125045,264154.403010234,213832.279062312,190994925.810565,145672088.713465,345915.852643732,347309.10567115,0.948217133812032,0.831737787371623,0.456628727440343,0.414913945657417,-3.75637232548776,-30.0570674496666,-36.1601328573614,-0.0282374921328891
"RCP 6.0","Full Adaptation","Full","ECU","Ecuador",5396343.37815125,8056133.239839,362770.793680568,270572.280889381,382821097.975166,221116093.555187,346129.672888094,321659.525801838,1.02561638306004,1.37243130099971,0.617299578059072,0.983007573025604,40.0838433422617,-26.0405382397655,-24.3064331976387,0.53912571648552
"RCP 6.0","No Adaptation","BAU","ECU","Ecuador",5750936.75874936,2237730.12880224,365838.628959383,181658.850013496,292120061.051594,-106087715.162852,346129.672888094,321659.525801838,0.944605300488949,0.755163891289692,0.443881856540084,0.312232239451857,-61.0892934025435,-50.3445411081331,-136.316477129626,-0.131649617088227
"RCP 6.0","Productivity Only","Productivity","ECU","Ecuador",4552829.84979878,3704510.32956473,546790.286024982,286401.536998779,506883302.880444,11816035.7539434,346129.672888094,321659.525801838,1.00510145557012,0.98814875128637,0.591561181434599,0.690313739632167,-35.58422766641,-21.7136971529116,-95.9550755564657,0.246431883092083
"RCP 6.0","Range Shift Only","Range","ECU","Ecuador",6028125.9908868,5640569.11196932,266874.433388924,216932.169117808,192344501.716737,121017574.517082,346129.672888094,321659.525801838,0.952068607515586,0.87004232370998,0.457805907172996,0.435427335016228,-1.91912468194221,-40.7027711275691,-58.5726587618002,-0.00845452152385645
"RCP 8.5","Full Adaptation","Full","ECU","Ecuador",5331202.31797908,7510216.51135655,362050.778180037,242891.133266318,382129562.721435,189479761.958813,347880.027422878,279694.902728862,1.01846345318145,1.67888502916725,0.607777541396305,0.978166149878475,29.3045323267164,-24.8522949483043,-24.0997082835004,0.537535720491531
"RCP 8.5","No Adaptation","BAU","ECU","Ecuador",5808161.84569643,1825696.40474755,323218.29801619,222794.021387288,249642995.664038,-50175224.2764281,347880.027422878,279694.902728862,0.936411149150368,0.559314027935405,0.440630429386945,0.117210815825218,-68.5667091715032,-31.070108730005,-120.098791132899,-0.323419613561727
"RCP 8.5","Productivity Only","Productivity","ECU","Ecuador",4330248.43862622,2093416.90615511,565464.590828628,250315.608480884,496342048.987406,-38874452.7339854,347880.027422878,279694.902728862,0.958726837856424,0.708150936228291,0.52062901109811,0.237968842319727,-63.9573248512999,-22.5552482587648,-115.572018205671,-0.202661587067218
"RCP 8.5","Range Shift Only","Range","ECU","Ecuador",5970259.54012198,5223269.33136398,263891.855688039,204845.631357421,191167631.608076,98154302.8891502,347880.027422878,279694.902728862,0.945818425184464,0.951688795767234,0.451576073467362,0.46412185606635,-10.0701827853821,-36.6231328440569,-60.6821322472658,0.0234914266794053
